"0604870043 ROMOSOZUMABE 90 MG/ML SOLUCAO INJETAVEL (POR SERINGA PREENCHIDA DE 1,17 ML)";16;48;64
"0701010010 ANDADOR FIXO / ARTICULADO EM ALUMINIO COM QUATRO PONTEIRAS.";202;84;286
"0701010029 CADEIRA DE RODAS ADULTO / INFANTIL (TIPO PADRAO)";116;73;189
"0701010045 CADEIRA DE RODAS PARA TETRAPLEGICO - TIPO PADRAO";79;38;117
"0701010053 CALCADOS ANATOMICOS COM PALMILHAS PARA PES NEUROPATICOS (PAR)";84;22;106
"0701010118 BENGALA CANADENSE REGULAVEL EM ALTURA (PAR)";122;58;180
"0701010134 MULETA AXILAR TUBULAR EM ALUMINIO REGULAVEL NA ALTURA (PAR)";6;4;10
"0701010142 PALMILHAS CONFECCIONADAS SOB MEDIDA (PAR)";271;133;404
"0701010177 PALMILHAS PARA SUSTENTACAO DOS ARCOS PLANTARES NUMEROS ACIMA DE 34 (PAR)";179;110;289
"0701010207 CADEIRA DE RODAS MONOBLOCO";18;11;29
"0701010215 CADEIRA DE RODAS (ACIMA 90KG)";86;60;146
"0701010231 CADEIRA DE RODAS PARA BANHO EM CONCHA INFANTIL";40;24;64
"0701010240 CADEIRA DE RODAS PARA BANHO COM ENCOSTO RECLINAVEL";142;43;185
"0701010258 CADEIRA DE RODAS PARA BANHO COM ARO DE PROPULSAO";63;36;99
"0701010274 ADAPTACAO DE ENCOSTO PARA DEFORMIDADES DE TRONCO";-;2;2
"0701010282 ADAPTACAO DO APOIO DE PES DA CADEIRA DE RODAS";1;1;2
"0701010320 ADAPTACAO DO APOIO DE BRACOS DA CADEIRA DE RODAS";23;1;24
"0701020024 ORTESE / CINTA TLSO TIPO PUTTI (ALTO)";11;5;16
"0701020075 ORTESE CRUROMALEOLAR PARA LIMITACAO DOS MOVIMENTOS DO JOELHO";29;8;37
"0701020091 ORTESE DINAMICA PELVICO-CRURAL TIPO ATLANTA / TORONTO";1;-;1
"0701020105 ORTESE DINAMICA SUROPODALICA TIPO MOLA DE CODEVILLE (UNILATERAL)";94;52;146
"0701020121 ORTESE GENUPODALICO EM POLIPROPILENO TIPO SARMIENTO";5;-;5
"0701020164 ORTESE METALICA SUROPODALICA (INFANTIL)";147;60;207
"0701020229 ORTESE SUROPODALICA SEM ARTICULACAO EM POLIPROPILENO (ADULTO)";32;13;45
"0701020253 ORTESE SUROPODALICA UNILATERAL ARTICULADA EM POLIPROPILENO (ADULTO)";22;5;27
"0701020270 ORTESE TIPO SARMIENTO PARA UMERO";-;1;1
"0701020288 ORTESE TLSO / COLETE TIPO BOSTON";2;-;2
"0701020296 ORTESE TLSO / TIPO COLETE EM METAL TIPO JEWETT";1;-;1
"0701020300 ORTESE TLSO CORRETIVA TORACO-LOMBAR EM POLIPROPILENO";2;-;2
"0701020350 PROTESE ENDOESQUELETICA PARA DESARTICULACAO DE JOELHO EM ALUMINIO OU ACO";1;1;2
"0701020369 PROTESE ENDOESQUELETICA TRANSFEMURAL EM ALUMINIO OU ACO";1;-;1
"0701020415 PROTESE EXOESQUELETICA TRANSTIBIAL COM COXAL OU MANGUITO DE COXA";1;-;1
"0701020423 PROTESE EXOESQUELETICA TRANSTIBIAL TIPO PTB-PTS-KBM";12;-;12
"0701020512 PROTESE MAMARIA";6;-;6
"0701020628 ALMOFADA DE ASSENTO PARA PREVENCAO DE ULCERAS DE PRESSAO EM CELULAS DE AR";22;4;26
"0701020636 ALMOFADA DE ASSENTO PARA CADEIRA DE RODAS PARA PREVENCAO DE ULCERAS DE PRESSAO - SIMPLES";19;3;22
"0701020644 MESA DE ATIVIDADES PARA CADEIRA DE RODAS (TABUA MESA)";140;80;220
"0701030135 APARELHO DE AMPLIFICACAO SONORA INDIVIDUAL (AASI) EXTERNO RETRO-AURICULAR TIPO B";6;4;10
"0701030143 APARELHO DE AMPLIFICACAO SONORA INDIVIDUAL (AASI) EXTERNO RETRO-AURICULAR TIPO C";1008;400;1408
"0701030151 MOLDE AURICULAR (REPOSICAO)";3;2;5
"0701030232 REPOSICAO DE AASI EXTERNO INTRA-CANAL TIPO C";-;2;2
"0701030283 REPOSICAO DE AASI EXTERNO RETROAURICULAR TIPO B";2;8;10
"0701030291 REPOSICAO DE AASI EXTERNO RETROAURICULAR TIPO C";692;235;927
"0701030330 AUDIO PROCESSADOR DA PROTESE AUDITIVA ANCORADA NO OSSO";1;-;1
"0701030356 LARINGE ELETRONICA PARA REABILITACAO VOCAL";7;3;10
"0701040050 OCULOS COM LENTES CORRETIVAS IGUAIS / MAIORES QUE 0,5 DIOPTRIAS";40358;6399;46757
"0701050012 BOLSA DE COLOSTOMIA FECHADA COM ADESIVO MICROPOROSO";-;10;10
"0701050020 BOLSA DE COLOSTOMIA COM ADESIVO MICROPORO DRENAVEL";18882;2526;21408
"0701050047 CONJUNTO DE PLACA E BOLSA PARA OSTOMA INTESTINAL";2296;981;3277
"0701060018 BARREIRAS PROTETORAS DE PELE SINTETICA E/OU MISTA EM FORMA DE PO / PASTA E/OU PLACA";340;154;494
"0701060026 BOLSA COLETORA P/ UROSTOMIZADOS";705;-;705
"0701060042 CONJUNTO DE PLACA E BOLSA PARA UROSTOMIZADOS";240;120;360
"0701070021 APARELHO ORTOPEDICO E ORTODONTICO REMOVIVEL";60;3;63
"0701070056 COROA PROVISORIA";1;-;1
"0701070080 PLANO INCLINADO";1303;413;1716
"0701070099 PROTESE PARCIAL MANDIBULAR REMOVIVEL";6;5;11
"0701070102 PROTESE PARCIAL MAXILAR REMOVIVEL";10;8;18
"0701070110 PROTESE TEMPORARIA";1;1;2
"0701070129 PROTESE TOTAL MANDIBULAR";445;173;618
"0701070137 PROTESE TOTAL MAXILAR";814;262;1076
"0701070153 PROTESE DENTARIA SOBRE IMPLANTE";1;2;3
"0701070161 APARELHO ORTOPEDICO FIXO";2;-;2
"0701070170 APARELHO ORTODONTICO FIXO";8;8;16
"0701080043 PROTESE FIXA EM PACIENTE COM ANOMALIA CRANIO E BUCOMAXILOFACIAL";4;-;4
"0701080078 PROTESE NASAL";-;1;1
"0701080094 PROTESE REMOVIVEL EM PACIENTES COM ANOMALIAS CRANIO E BUCOMAXILOFACIAL";2;-;2
"0701090014 ORTESE HCO TIPO PHILADELPHIA PARA IMOBILIZACAO DA REGIAO CERVICAL";1;-;1
"0701090022 SUBSTITUICAO DE ESPUMA E MEIA COSMETICA EM PROTESE ENDOESQUELETICA TRANSFEMURAL";1;-;1
"0701090103 SUBSTITUICAO/TROCA DO CABO DE CONEXAO DA PROTESE DE IMPLANTE COCLEAR";1;-;1
"0701090111 SUBSTITUICAO/TROCA DO COMPARTIMENTO/GAVETA DE BATERIAS DA PROTESE DE IMPLANTE COCLEAR";1;-;1
"0701090154 SUBSTITUICAO/TROCA DAS BATERIAS RECARREGAVEIS DA PROTESE DE IMPLANTE COCLEAR";-;1;1
"0701090189 SUBSTITUICAO/TROCA DO IMA DA ANTENA DA PROTESE DE IMPLANTE COCLEAR";1;-;1
"0701090235 CONSERTO DO PROCESSADOR DE FALA DA PROTESE DE IMPLANTE COCLEAR";1;-;1
"0702100013 CATETER DE LONGA PERMANENCIA P/ HEMODIALISE";33;8;41
"0702100021 CATETER P/ SUBCLAVIA DUPLO LUMEN P/ HEMODIALISE";381;156;537
"0702100048 CONJ.TROCA P/DPA (PACIENTE-MES C/ INSTALACAO DOMICILIAR E MANUTENCAO DA MAQUINA CICLADORA)";10;4;14
"0702100064 CONJUNTO DE TROCA PARA PACIENTE SUBMETIDO A DPAC (PACIENTE-MES) CORRESPONDENTE A 120 UNIDADES";7;-;7
"0702100099 DILATADOR P/ IMPLANTE DE CATETER DUPLO LUMEN";380;156;536
"0702100102 GUIA METALICO P/ INTRODUCAO DE CATETER DUPLO LUMEN";380;156;536
"0702120065 LIQUIDO DE PRESERVACAO PARA TRANSPLANTE DA CORNEA (20 ML)";189;61;250
"0803010010 AJUDA DE CUSTO P/ ALIMENTACAO/PERNOITE DE PACIENTE";4532;1308;5840
"0803010028 AJUDA DE CUSTO PARA ALIMENTACAO DE PACIENTE SEM PERNOITE";357;162;519
"0803010044 AJUDA DE CUSTO PARA ALIMENTACAO/PERNOITE DE ACOMPANHANTE";4548;1284;5832
"0803010052 AJUDA DE CUSTO PARA ALIMENTACAO DE ACOMPANHANTE S/PERNOITE";252;123;375
"0803010079 UNIDADE DE REMUNERACAO PARA DESLOCAMENTO DE ACOMPANHANTE POR TRANSPORTE AEREO (CADA 200 MILHAS)";4223;1782;6005
"0803010087 UNIDADE DE REMUNERACAO PARA DESLOCAMENTO DE PACIENTE POR TRANSPORTE AEREO (CADA 200 MILHAS)";4385;1863;6248
"0803010109 UNIDADE DE REMUNERACAO PARA DESLOCAMENTO DE ACOMPANHANTE POR TRANSPORTE TERRESTRE (CADA 50 KM DE DI";200;-;200
"0803010125 UNIDADE DE REMUNERACAO PARA DESLOCAMENTO DE PACIENTE POR TRANSPORTE TERRESTRE (CADA 50 KM )";223;192;415
"Total";7832840;3582849;11415689
 Fonte: Ministério da Saúde - Sistema de Informações Ambulatoriais do SUS (SIA/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 A informação de município de residência só está disponível para os registros feitos através do Boletim de Produção Ambulatorial
 Individualizado (BPA-I) ou pelas Autorizações de Procedimentos de Alta Complexidade (APAC).
 A partir do processamento de junho de 2012, houve mudança na classificação da natureza e esfera dos estabelecimentos. Com isso, temos que:
      
      Até maio de 2012 estas informações estão disponíveis como "Natureza" e "Esfera Administrativa".
      De junho de 2012 a outubro de 2015, estão disponíveis tanto como "Natureza" e "Esfera Administrativa", como "Natureza Jurídica" e "Esfera Jurídica".
      A partir de novembro de 2015, estão disponíveis como "Natureza Jurídica" e "Esfera Jurídica".
      
 
 Consulte o site da Secretaria Estadual de Saúde para mais informações.
